updated_at,tv_show_name,episode_season_number,episode_number,user_id,episode_id,source,created_at
2018-04-14 15:29:58,Young Sheldon,1,15,13991889,6553165,to-watch,2018-04-14 15:29:58
2018-04-14 15:43:06,Young Sheldon,1,16,13991889,6555017,to-watch,2018-04-14 15:43:06
2018-05-10 23:20:23,Young Sheldon,1,17,13991889,6555021,to-watch,2018-05-10 23:20:23
2018-04-14 03:32:45,The Flash (2014),4,17,13991889,6555355,to-watch,2018-04-14 03:32:45
2018-03-24 06:35:32,Santa Clarita Diet,2,1,13991889,6563443,to-watch,2018-03-24 06:35:32
2018-07-29 01:01:02,Final Space,1,3,13991889,6563912,episode-detail,2018-07-29 01:01:02
2018-07-29 01:01:11,Final Space,1,4,13991889,6563913,episode-detail,2018-07-29 01:01:11
2018-07-29 01:01:14,Final Space,1,5,13991889,6563915,to-watch,2018-07-29 01:01:14
2018-07-29 01:01:18,Final Space,1,6,13991889,6563916,to-watch,2018-07-29 01:01:18
2018-04-19 03:21:10,The Flash (2014),4,18,13991889,6569893,to-watch,2018-04-19 03:21:10
2018-04-26 23:43:25,The Flash (2014),4,19,13991889,6569894,to-watch,2018-04-26 23:43:25
2018-05-03 02:47:02,The Flash (2014),4,20,13991889,6569895,to-watch,2018-05-03 02:47:02
2018-05-09 22:39:35,The Flash (2014),4,21,13991889,6578534,to-watch,2018-05-09 22:39:35
2018-06-10 17:56:43,Silicon Valley,5,2,13991889,6579623,to-watch,2018-06-10 17:56:43
2018-06-10 20:45:15,Silicon Valley,5,3,13991889,6579624,to-watch,2018-06-10 20:45:15
2018-07-29 01:53:45,Final Space,1,7,13991889,6580217,to-watch,2018-07-29 01:53:45
2018-07-29 01:54:11,Final Space,1,8,13991889,6580218,to-watch,2018-07-29 01:54:11
2018-07-29 04:12:21,Final Space,1,9,13991889,6580219,to-watch,2018-07-29 04:12:21
2018-07-29 04:41:59,Final Space,1,10,13991889,6580220,to-watch,2018-07-29 04:41:59
2018-06-11 01:16:00,Silicon Valley,5,4,13991889,6587066,to-watch,2018-06-11 01:16:00
2018-03-17 03:43:13,Love,3,2,13991889,6590570,to-watch,2018-03-17 03:43:13
2018-03-17 18:44:02,Love,3,3,13991889,6590572,to-watch,2018-03-17 18:44:02
2018-03-17 19:01:18,Love,3,4,13991889,6590573,to-watch,2018-03-17 19:01:18
2018-03-19 21:04:16,Love,3,5,13991889,6590574,to-watch,2018-03-19 21:04:16
2018-03-20 23:27:57,Love,3,6,13991889,6590575,to-watch,2018-03-20 23:27:57
2018-03-20 23:28:02,Love,3,7,13991889,6590576,to-watch,2018-03-20 23:28:02
2018-03-21 00:29:28,Love,3,8,13991889,6590580,to-watch,2018-03-21 00:29:28
2018-03-21 19:26:15,Love,3,9,13991889,6590582,to-watch,2018-03-21 19:26:15
2018-03-21 20:40:46,Love,3,10,13991889,6590583,to-watch,2018-03-21 20:40:46
2018-03-21 20:40:53,Love,3,11,13991889,6590584,to-watch,2018-03-21 20:40:53
2018-03-21 20:56:59,Love,3,12,13991889,6590587,to-watch,2018-03-21 20:56:59
2018-03-30 23:05:11,Santa Clarita Diet,2,2,13991889,6608124,to-watch,2018-03-30 23:05:11
2018-08-07 05:34:48,3%,2,2,13991889,6608628,episode-detail,2018-08-07 05:34:48
2018-08-12 02:56:24,3%,2,3,13991889,6608631,to-watch,2018-08-12 02:56:24
2018-08-12 02:56:26,3%,2,4,13991889,6608637,to-watch,2018-08-12 02:56:26
2018-08-12 03:54:09,3%,2,5,13991889,6608642,to-watch,2018-08-12 03:54:09
2018-08-12 05:13:34,3%,2,6,13991889,6608646,to-watch,2018-08-12 05:13:34
2018-08-12 19:36:56,3%,2,7,13991889,6608649,to-watch,2018-08-12 19:36:56
2018-08-12 19:36:57,3%,2,8,13991889,6608651,to-watch,2018-08-12 19:36:57
2018-03-30 23:23:32,Santa Clarita Diet,2,3,13991889,6609786,to-watch,2018-03-30 23:23:32
2018-03-31 04:25:42,Santa Clarita Diet,2,4,13991889,6609787,to-watch,2018-03-31 04:25:42
2018-03-31 04:25:47,Santa Clarita Diet,2,5,13991889,6609788,to-watch,2018-03-31 04:25:47
2018-03-31 18:53:23,Santa Clarita Diet,2,6,13991889,6609791,to-watch,2018-03-31 18:53:23
2018-03-31 19:52:54,Santa Clarita Diet,2,7,13991889,6609793,to-watch,2018-03-31 19:52:54
2018-03-31 21:19:39,Santa Clarita Diet,2,8,13991889,6609795,to-watch,2018-03-31 21:19:39
2018-03-31 21:39:09,Santa Clarita Diet,2,9,13991889,6609796,to-watch,2018-03-31 21:39:09
2018-03-31 21:39:15,Santa Clarita Diet,2,10,13991889,6609797,to-watch,2018-03-31 21:39:15
2018-06-11 21:01:03,Silicon Valley,5,5,13991889,6611266,to-watch,2018-06-11 21:01:03
2018-06-11 21:50:21,Silicon Valley,5,6,13991889,6611267,to-watch,2018-06-11 21:50:21
2018-05-12 05:28:52,Young Sheldon,1,18,13991889,6617324,to-watch,2018-05-12 05:28:52
2018-05-12 05:28:59,Young Sheldon,1,19,13991889,6617325,to-watch,2018-05-12 05:28:59
2018-05-20 05:17:12,Young Sheldon,1,20,13991889,6617326,to-watch,2018-05-20 05:17:12
2018-05-20 05:27:51,Young Sheldon,1,21,13991889,6617327,to-watch,2018-05-20 05:27:51
2018-05-20 05:28:50,Young Sheldon,1,22,13991889,6617328,to-watch,2018-05-20 05:28:50
2018-05-21 02:44:44,The Flash (2014),4,22,13991889,6622394,to-watch,2018-05-21 02:44:44
2018-05-23 20:18:25,The Flash (2014),4,23,13991889,6622395,to-watch,2018-05-23 20:18:25
2018-06-23 20:04:51,The Rain,1,2,13991889,6631639,to-watch,2018-06-23 20:04:51
2018-06-26 20:38:53,The Rain,1,3,13991889,6631640,to-watch,2018-06-26 20:38:53
2018-06-28 04:20:15,The Rain,1,4,13991889,6631641,to-watch,2018-06-28 04:20:15
2018-07-07 18:11:03,The Rain,1,5,13991889,6631642,to-watch,2018-07-07 18:11:03
2018-07-07 19:34:38,The Rain,1,6,13991889,6631643,to-watch,2018-07-07 19:34:38
2018-07-08 03:03:18,The Rain,1,7,13991889,6631644,to-watch,2018-07-08 03:03:18
2018-07-08 04:46:00,The Rain,1,8,13991889,6631645,to-watch,2018-07-08 04:46:00
2018-06-12 02:51:09,Silicon Valley,5,7,13991889,6642301,to-watch,2018-06-12 02:51:09
2018-06-12 04:19:36,Silicon Valley,5,8,13991889,6642302,to-watch,2018-06-12 04:19:36
2018-08-14 21:48:02,3%,2,9,13991889,6643770,to-watch,2018-08-14 21:48:02
2018-08-15 01:40:07,3%,2,10,13991889,6643773,to-watch,2018-08-15 01:40:07
2018-06-10 05:29:36,Sense8,2,12,13991889,6663646,episode-detail,2018-06-10 05:29:36
2018-05-21 02:44:51,13 Reasons Why,2,1,13991889,6674136,to-watch,2018-05-21 02:44:51
2018-05-21 21:11:15,13 Reasons Why,2,2,13991889,6674473,to-watch,2018-05-21 21:11:15
2018-05-24 21:39:15,13 Reasons Why,2,3,13991889,6674474,to-watch,2018-05-24 21:39:15
2018-05-24 21:39:21,13 Reasons Why,2,4,13991889,6674475,to-watch,2018-05-24 21:39:21
2018-06-01 21:34:47,13 Reasons Why,2,5,13991889,6674476,to-watch,2018-06-01 21:34:47
2018-06-01 21:34:55,13 Reasons Why,2,6,13991889,6674477,to-watch,2018-06-01 21:34:55
2018-06-03 05:02:10,13 Reasons Why,2,7,13991889,6674478,to-watch,2018-06-03 05:02:10
2018-06-03 21:53:59,13 Reasons Why,2,8,13991889,6674479,to-watch,2018-06-03 21:53:59
2018-06-07 03:07:48,13 Reasons Why,2,9,13991889,6674480,to-watch,2018-06-07 03:07:48
2018-06-07 18:14:36,13 Reasons Why,2,10,13991889,6674481,to-watch,2018-06-07 18:14:36
2018-06-07 20:19:34,13 Reasons Why,2,11,13991889,6674482,to-watch,2018-06-07 20:19:34
2018-06-07 20:36:41,13 Reasons Why,2,12,13991889,6674483,to-watch,2018-06-07 20:36:41
2018-06-08 20:28:11,13 Reasons Why,2,13,13991889,6674484,to-watch,2018-06-08 20:28:11
2018-07-06 01:49:57,Super Dragon Ball Heroes,1,1,13991889,6692765,to-watch,2018-07-06 01:49:57
2018-07-17 03:00:03,Super Dragon Ball Heroes,1,2,13991889,6692766,episode-detail,2018-07-17 03:00:03
2018-08-17 19:47:19,Disenchantment,1,1,13991889,6699345,episode-detail,2018-08-17 19:47:19
2018-08-17 20:42:43,Disenchantment,1,2,13991889,6699487,episode-detail,2018-08-17 20:42:43
2018-08-18 04:45:09,Disenchantment,1,3,13991889,6699488,to-watch,2018-08-18 04:45:09
2018-08-18 14:40:05,Disenchantment,1,4,13991889,6699489,episode-detail,2018-08-18 14:40:05
2018-08-18 14:40:18,Disenchantment,1,5,13991889,6699490,episode-detail,2018-08-18 14:40:18
2018-08-18 15:15:20,Disenchantment,1,6,13991889,6699491,to-watch,2018-08-18 15:15:20
2018-08-18 21:39:24,Disenchantment,1,7,13991889,6699493,episode-detail,2018-08-18 21:39:24
2018-08-18 21:39:58,Disenchantment,1,8,13991889,6699494,episode-detail,2018-08-18 21:39:58
2018-08-19 00:00:33,Disenchantment,1,9,13991889,6699495,to-watch,2018-08-19 00:00:33
2018-08-19 02:23:54,Disenchantment,1,10,13991889,6699496,to-watch,2018-08-19 02:23:54
2018-10-21 23:21:41,Atypical,2,1,13991889,6717884,to-watch,2018-10-21 23:21:41
2018-10-20 01:29:10,Steven Universe,5,19,13991889,6730507,to-watch,2018-10-20 01:29:10
2018-10-20 01:29:11,Steven Universe,5,20,13991889,6730515,to-watch,2018-10-20 01:29:11
2018-10-20 01:29:15,Steven Universe,5,21,13991889,6730516,to-watch,2018-10-20 01:29:15
2018-10-20 01:29:20,Steven Universe,5,22,13991889,6730517,to-watch,2018-10-20 01:29:20
2018-10-20 01:29:28,Steven Universe,5,23,13991889,6730518,to-watch,2018-10-20 01:29:28
2018-10-23 01:06:59,Black Lightning,2,1,13991889,6733442,to-watch,2018-10-23 01:06:59
2018-09-08 21:52:09,Super Dragon Ball Heroes,1,3,13991889,6764190,to-watch,2018-09-08 21:52:09
2018-10-21 23:21:15,The Flash (2014),5,2,13991889,6771285,to-watch,2018-10-21 23:21:15
2018-09-08 20:59:42,Paradise PD,1,1,13991889,6771499,season-detail,2018-09-08 20:59:42
2018-09-08 21:52:13,Paradise PD,1,2,13991889,6800815,to-watch,2018-09-08 21:52:13
2018-09-23 23:16:48,Paradise PD,1,8,13991889,6800825,to-watch,2018-09-23 23:16:48
2018-09-26 22:31:46,Paradise PD,1,9,13991889,6800828,to-watch,2018-09-26 22:31:46
2018-09-26 22:31:50,Paradise PD,1,10,13991889,6800831,to-watch,2018-09-26 22:31:50
2018-10-20 01:30:02,Hilda,1,7,13991889,6830715,to-watch,2018-10-20 01:30:02
2018-10-20 01:30:11,Hilda,1,8,13991889,6830716,episode-detail,2018-10-20 01:30:11
2018-10-20 01:30:21,Hilda,1,9,13991889,6830717,to-watch,2018-10-20 01:30:21
2018-10-20 01:30:26,Hilda,1,10,13991889,6830718,to-watch,2018-10-20 01:30:26
2018-10-21 23:21:17,Hilda,1,11,13991889,6830719,to-watch,2018-10-21 23:21:17
2018-10-21 23:21:20,Hilda,1,12,13991889,6830720,to-watch,2018-10-21 23:21:20
2018-10-21 23:21:23,Hilda,1,13,13991889,6830721,to-watch,2018-10-21 23:21:23
