updated_at,series_id,user_id,type,series_name,watch_count,created_at,uuid,type-uuid-n,watches,rewatch_count,follow_date_range_key,entity_type,movie_name,release_date_range_key,release_date,alpha_range_key,runtime,season_number,series_uuid,episode_id,watch_date,episode_number,watched_episode_range_key,total_series_runtime,total_movies_runtime,watch_date_range_key,unitarian,country
2023-12-02 03:34:43,,13991889,follow,,,2023-12-02 03:34:43,be9788f3-e713-4c67-a528-6bb578bd011e,follow-be9788f3-e713-4c67-a528-6bb578bd011e-0,,,follow-follow-date-1701488083,movie,The Hunger Games: Mockingjay - Part 2,follow-release-date-2015-11-27,2015-11-27 00:00:00,follow-alpha-the-hunger-games-mockingjay---part-2,8220,,,,,,,,,,,
2021-06-12 01:08:22,,13991889,follow,,,2021-06-12 01:08:22,becb0254-b478-4570-b4c2-e465b901a9f0,follow-becb0254-b478-4570-b4c2-e465b901a9f0-0,,,follow-follow-date-1623460102,movie,The Conjuring: The Devil Made Me Do It,follow-release-date-2021-05-26,2021-05-26 00:00:00,follow-alpha-the-conjuring-the-devil-made-me-do-it-,6660,,,,,,,,,,,
2021-06-08 19:13:38,,13991889,follow,,,2021-06-08 19:13:38,bee94e91-f6e0-4981-a541-8d2c7c4883db,follow-bee94e91-f6e0-4981-a541-8d2c7c4883db-0,,,follow-follow-date-1623179618,movie,El orfanato,follow-release-date-2007-05-20,2007-05-20 00:00:00,follow-alpha-the-orphanage,6300,,,,,,,,,,,
2024-02-18 01:47:42,,13991889,follow,,,2024-02-18 01:47:42,bf03441b-9c3a-44fa-87e6-82409cf21b08,follow-bf03441b-9c3a-44fa-87e6-82409cf21b08-0,,,follow-follow-date-1708220862,movie,Transformers: The Last Knight,follow-release-date-2017-06-22,2017-06-22 00:00:00,follow-alpha-transformers-the-last-knight,9300,,,,,,,,,,,
2019-08-10 05:57:08,,13991889,follow,,,2019-08-10 05:57:08,bf5d3c2f-b028-4127-98d4-7a756510d5ab,follow-bf5d3c2f-b028-4127-98d4-7a756510d5ab-0,,0,follow-follow-date-1565416628,movie,Mama,,,,,,,,,,,,,,,
2019-08-08 05:11:45,,13991889,follow,,,2019-08-08 05:11:45,bf63e3d9-ee2d-4b7d-8a33-bde06f364456,follow-bf63e3d9-ee2d-4b7d-8a33-bde06f364456-0,,0,follow-follow-date-1565241105,movie,Avengers: Infinity War,,,,,,,,,,,,,,,
2025-10-13 00:42:49,,13991889,follow,,,2025-10-13 00:42:49,bfb681ca-0a26-4656-b183-e7ba4c639294,follow-bfb681ca-0a26-4656-b183-e7ba4c639294-0,,,follow-follow-date-1760316169,movie,Tron: Ares,follow-release-date-2025-10-08,2025-10-08 00:00:00,follow-alpha-tron-ares,,,,,,,,,,,,
2019-08-10 05:51:55,,13991889,follow,,,2019-08-10 05:51:55,bfea00cd-5826-4b23-8f34-bf564a612988,follow-bfea00cd-5826-4b23-8f34-bf564a612988-0,,0,follow-follow-date-1565416315,movie,8 Mile,,,,,,,,,,,,,,,
2019-09-07 06:01:55,,13991889,follow,,,2019-09-07 06:01:55,c12fdfb6-83e5-4763-89e6-72755c77a763,follow-c12fdfb6-83e5-4763-89e6-72755c77a763-0,,0,follow-follow-date-1567836115,movie,Steven Universe: The Movie,,0001-01-01 00:00:00,,,,,,,,,,,,,
2020-03-31 16:10:27,,13991889,follow,,,2020-03-31 16:10:27,c1533c3f-f301-4ad7-bf01-278237276aee,follow-c1533c3f-f301-4ad7-bf01-278237276aee-0,,0,follow-follow-date-1585671027,movie,Ben 10: Race Against Time,,2008-02-11 00:00:00,,,,,,,,,,,,,
2020-06-22 02:36:22,,13991889,follow,,,2020-06-22 02:36:22,c1615a79-348d-4cde-99cc-5f76599d45fe,follow-c1615a79-348d-4cde-99cc-5f76599d45fe-0,,0,follow-follow-date-1592793382,movie,ドラゴンボールＺ 復活の「Ｆ」,,2015-04-18 00:00:00,,,,,,,,,,,,,
2020-09-16 03:51:23,,13991889,follow,,,2020-09-16 03:51:23,c186652e-666a-47c4-9c72-f6fc2e845bca,follow-c186652e-666a-47c4-9c72-f6fc2e845bca-0,,0,follow-follow-date-1600228283,movie,The Social Dilemma,,2020-09-09 00:00:00,,,,,,,,,,,,,
2024-06-03 03:39:01,,13991889,follow,,,2024-06-03 03:39:01,c1f741f4-1c5a-478a-815d-e439e140df71,follow-c1f741f4-1c5a-478a-815d-e439e140df71-0,,,follow-follow-date-1717385941,movie,The Man Who Knew Infinity,follow-release-date-2016-04-08,2016-04-08 00:00:00,follow-alpha-the-man-who-knew-infinity,6480,,,,,,,,,,,
2019-08-10 05:58:05,,13991889,follow,,,2019-08-10 05:58:05,c2d0dc27-179f-4ed2-91fa-41001583756c,follow-c2d0dc27-179f-4ed2-91fa-41001583756c-0,,0,follow-follow-date-1565416685,movie,Night at the Museum: Secret of the Tomb,,,,,,,,,,,,,,,
2023-11-18 20:19:16,,13991889,follow,,,2023-11-18 20:19:16,c2ea512b-eb59-4301-812c-f6f292fc6c68,follow-c2ea512b-eb59-4301-812c-f6f292fc6c68-0,,,follow-follow-date-1700338756,movie,The Hunger Games: The Ballad of Songbirds & Snakes,follow-release-date-2023-11-17,2023-11-17 00:00:00,follow-alpha-the-hunger-games-the-ballad-of-songbirds-&-snakes,9420,,,,,,,,,,,
2019-08-10 05:45:51,,13991889,follow,,,2019-08-10 05:45:51,c388061b-6d59-4e12-a512-dc175dc6716e,follow-c388061b-6d59-4e12-a512-dc175dc6716e-0,,0,follow-follow-date-1565415951,movie,Inside Out,,,,,,,,,,,,,,,
2019-08-10 05:51:03,,13991889,follow,,,2019-08-10 05:51:03,c3baf110-81ab-428c-8a20-de8f620542d2,follow-c3baf110-81ab-428c-8a20-de8f620542d2-0,,0,follow-follow-date-1565416263,movie,Just Go with It,,,,,,,,,,,,,,,
2020-10-04 17:08:59,,13991889,follow,,,2020-10-04 17:08:59,c3f82066-247d-4635-ba05-0c51473ef710,follow-c3f82066-247d-4635-ba05-0c51473ef710-0,,0,follow-follow-date-1601831339,movie,Sala samobójców. Hejter,,2020-07-29 00:00:00,,,,,,,,,,,,,
2019-08-10 06:07:34,,13991889,follow,,,2019-08-10 06:07:34,c481d027-0a95-4264-aa2d-b31953e6c236,follow-c481d027-0a95-4264-aa2d-b31953e6c236-0,,0,follow-follow-date-1565417254,movie,Fifty Shades Darker,,,,,,,,,,,,,,,
2021-06-08 19:12:27,,13991889,follow,,,2021-06-08 19:12:27,c4f2193b-f5d5-4dc5-aa47-71c10e414a21,follow-c4f2193b-f5d5-4dc5-aa47-71c10e414a21-0,,,follow-follow-date-1623179547,movie,What Lies Below,follow-release-date-2020-12-04,2020-12-04 00:00:00,follow-alpha-what-lies-below,5220,,,,,,,,,,,
2019-08-14 23:40:10,,13991889,follow,,,2019-08-14 23:40:10,c55736f2-b49e-427d-af30-ed4cb3f5a6be,follow-c55736f2-b49e-427d-af30-ed4cb3f5a6be-0,,0,follow-follow-date-1565826010,movie,The Butterfly Effect 2,,,,,,,,,,,,,,,
2019-08-10 06:07:20,,13991889,follow,,,2019-08-10 06:07:20,c5eab940-b238-41cf-bb92-a900cefb40f5,follow-c5eab940-b238-41cf-bb92-a900cefb40f5-0,,0,follow-follow-date-1565417240,movie,Spy Kids,,,,,,,,,,,,,,,
2019-08-14 23:40:12,,13991889,follow,,,2019-08-14 23:40:12,c6856ecf-b628-4019-8809-82f782d0ee15,follow-c6856ecf-b628-4019-8809-82f782d0ee15-0,,0,follow-follow-date-1565826012,movie,The Butterfly Effect 3: Revelations,,,,,,,,,,,,,,,
2019-08-08 05:17:36,,13991889,follow,,,2019-08-08 05:17:36,c829ea36-7220-4afc-acfc-5308da04d1a0,follow-c829ea36-7220-4afc-acfc-5308da04d1a0-0,,0,follow-follow-date-1565241456,movie,Swiped,,,,,,,,,,,,,,,
2019-08-10 05:54:05,,13991889,follow,,,2019-08-10 05:54:05,c8d407e2-a9db-4a88-b2ea-5e776dcd5f78,follow-c8d407e2-a9db-4a88-b2ea-5e776dcd5f78-0,,0,follow-follow-date-1565416445,movie,The Little Mermaid,,,,,,,,,,,,,,,
2021-05-30 01:19:30,,13991889,follow,,,2021-05-30 01:19:30,c9084c2b-bea2-4bbb-8e29-bdf22245d23b,follow-c9084c2b-bea2-4bbb-8e29-bdf22245d23b-0,,,follow-follow-date-1622337570,movie,Cruella,follow-release-date-2021-05-27,2021-05-27 00:00:00,follow-alpha-cruella,,,,,,,,,,,,
2023-06-20 05:49:31,,13991889,follow,,,2023-06-20 05:49:31,c914d8fe-81cb-4f09-bd7d-85d11cb1194f,follow-c914d8fe-81cb-4f09-bd7d-85d11cb1194f-0,,,follow-follow-date-1687240171,movie,Elemental,follow-release-date-2023-06-15,2023-06-15 00:00:00,follow-alpha-elemental,6180,,,,,,,,,,,
2019-08-08 05:17:11,,13991889,follow,,,2019-08-08 05:17:11,c97ca1ee-d4ba-4629-814b-95b6e8697cb1,follow-c97ca1ee-d4ba-4629-814b-95b6e8697cb1-0,,0,follow-follow-date-1565241431,movie,Holmes & Watson,,,,,,,,,,,,,,,
2022-03-29 04:50:40,,13991889,follow,,,2022-03-29 04:50:40,c99106f7-e69c-44fb-b562-ea9d9f5fbd58,follow-c99106f7-e69c-44fb-b562-ea9d9f5fbd58-0,,,follow-follow-date-1648529440,movie,Escape Room: Tournament of Champions,follow-release-date-2021-07-16,2021-07-16 00:00:00,follow-alpha-escape-room-tournament-of-champions,5280,,,,,,,,,,,
2023-05-26 03:45:56,,13991889,follow,,,2023-05-26 03:45:56,cad1eb2f-89b7-4e05-8006-f1ec5e9fcdbf,follow-cad1eb2f-89b7-4e05-8006-f1ec5e9fcdbf-0,,,follow-follow-date-1685072756,movie,La Extorsión,follow-release-date-2023-04-06,2023-04-06 00:00:00,follow-alpha-the-extortion,6300,,,,,,,,,,,
2019-08-10 05:50:32,,13991889,follow,,,2019-08-10 05:50:32,cb30b49e-cc43-41ac-8bf2-7a56e7d870f6,follow-cb30b49e-cc43-41ac-8bf2-7a56e7d870f6-0,,0,follow-follow-date-1565416232,movie,Ice Age: Continental Drift,,,,,,,,,,,,,,,
2022-03-14 03:45:17,,13991889,follow,,,2022-03-14 03:45:17,cb75c2cc-f250-43a0-b2e4-4f99aa1f5642,follow-cb75c2cc-f250-43a0-b2e4-4f99aa1f5642-0,,,follow-follow-date-1647229517,movie,Free Guy,follow-release-date-2021-08-13,2021-08-13 00:00:00,follow-alpha-free-guy,6900,,,,,,,,,,,
2019-08-10 05:57:13,,13991889,follow,,,2019-08-10 05:57:13,cc2ad04f-c7ec-4d9c-bc91-27df1218acce,follow-cc2ad04f-c7ec-4d9c-bc91-27df1218acce-0,,0,follow-follow-date-1565416633,movie,The Pianist,,,,,,,,,,,,,,,
2019-08-10 05:47:34,,13991889,follow,,,2019-08-10 05:47:34,ccb08e41-8205-47dc-87fa-899b860dc28c,follow-ccb08e41-8205-47dc-87fa-899b860dc28c-0,,0,follow-follow-date-1565416054,movie,Shrek the Third,,,,,,,,,,,,,,,
2022-08-05 21:10:08,,13991889,follow,,,2022-08-05 21:10:08,cd186544-f4c0-4c8b-a121-a100333f211d,follow-cd186544-f4c0-4c8b-a121-a100333f211d-0,,,follow-follow-date-1659733808,movie,僕のヒーローアカデミア THE MOVIE　ワールド ヒーローズ ミッション　≪旅立ち≫,follow-release-date-2022-02-16,2022-02-16 00:00:00,follow-alpha-my-hero-academia-world-heroes'-mission---take-off,360,,,,,,,,,,,
2021-11-23 06:09:23,,13991889,follow,,,2021-11-23 06:09:23,cd4489c7-5da3-4fd7-b8a1-47ee17bf7fc7,follow-cd4489c7-5da3-4fd7-b8a1-47ee17bf7fc7-0,,,follow-follow-date-1637647763,movie,Shang-Chi and the Legend of the Ten Rings,follow-release-date-2021-09-02,2021-09-02 00:00:00,follow-alpha-shang-chi-and-the-legend-of-the-ten-rings,7920,,,,,,,,,,,
2019-08-08 05:13:51,,13991889,follow,,,2019-08-08 05:13:51,cd873bfc-ab18-461e-844c-f6c24a0ffb16,follow-cd873bfc-ab18-461e-844c-f6c24a0ffb16-0,,0,follow-follow-date-1565241231,movie,Dark Phoenix,,,,,,,,,,,,,,,
2023-01-07 02:33:48,,13991889,follow,,,2023-01-07 02:33:48,ce245077-0b88-478c-9793-e20730be9b8c,follow-ce245077-0b88-478c-9793-e20730be9b8c-0,,,follow-follow-date-1673058828,movie,Glass Onion: A Knives Out Mystery,follow-release-date-2022-12-23,2022-12-23 00:00:00,follow-alpha-glass-onion-a-knives-out-mystery,8340,,,,,,,,,,,
2020-12-26 05:57:23,,13991889,follow,,,2020-12-26 05:57:23,ce89a408-5597-4084-8ece-b8f71bb88838,follow-ce89a408-5597-4084-8ece-b8f71bb88838-0,,,follow-follow-date-1608962243,movie,The Drawn Together Movie: The Movie!,follow-release-date-2010-04-20,2010-04-20 00:00:00,follow-alpha-the-drawn-together-movie-the-movie,,,,,,,,,,,,
2020-09-29 17:07:20,,13991889,follow,,,2020-09-29 17:07:20,cf2b9c19-59d2-47bf-9b98-91eadbe62e56,follow-cf2b9c19-59d2-47bf-9b98-91eadbe62e56-0,,0,follow-follow-date-1601399240,movie,Enola Holmes,,2020-09-23 00:00:00,,,,,,,,,,,,,
2019-08-10 06:00:04,,13991889,follow,,,2019-08-10 06:00:04,cf82bdac-f096-45f2-9362-ae51e6e533d2,follow-cf82bdac-f096-45f2-9362-ae51e6e533d2-0,,0,follow-follow-date-1565416804,movie,The Nightmare Before Christmas,,,,,,,,,,,,,,,
2020-09-22 22:48:11,,13991889,follow,,,2020-09-22 22:48:11,cf9d355f-3dda-425a-861b-7550faf66504,follow-cf9d355f-3dda-425a-861b-7550faf66504-0,,0,follow-follow-date-1600814891,movie,,,2004-11-02 00:00:00,,,,,,,,,,,,,
2024-02-26 00:33:06,,13991889,follow,,,2024-02-26 00:33:06,d1139aff-445f-4495-b255-b6dce67ae940,follow-d1139aff-445f-4495-b255-b6dce67ae940-0,,,follow-follow-date-1708907586,movie,Mea Culpa,follow-release-date-2024-02-23,2024-02-23 00:00:00,follow-alpha-mea-culpa,7080,,,,,,,,,,,
2019-08-10 05:52:58,,13991889,follow,,,2019-08-10 05:52:58,d1bcb2ec-7a87-4686-9af1-44f4510fe80f,follow-d1bcb2ec-7a87-4686-9af1-44f4510fe80f-0,,0,follow-follow-date-1565416378,movie,The Dark Knight Rises,,,,,,,,,,,,,,,
2019-08-10 06:03:01,,13991889,follow,,,2019-08-10 06:03:01,d230afda-20d5-411b-9785-d0c9435dc9b2,follow-d230afda-20d5-411b-9785-d0c9435dc9b2-0,,0,follow-follow-date-1565416981,movie,Mission: Impossible,,,,,,,,,,,,,,,
2019-08-10 06:01:54,,13991889,follow,,,2019-08-10 06:01:54,d2b5e2e0-9ff0-4c1a-91f2-f08d7d8e415e,follow-d2b5e2e0-9ff0-4c1a-91f2-f08d7d8e415e-0,,0,follow-follow-date-1565416914,movie,Lady and the Tramp,,,,,,,,,,,,,,,
2021-04-24 00:46:22,,13991889,follow,,,2021-04-24 00:46:22,d2ccc9b4-da09-4f38-9e66-f2774c1c374d,follow-d2ccc9b4-da09-4f38-9e66-f2774c1c374d-0,,,follow-follow-date-1619225182,movie,スタインズ;ゲート0 結晶多形のヴァレンティヌス,follow-release-date-2018-12-21,2018-12-21 00:00:00,follow-alpha-steins;gate-0---valentine's-of-crystal-polymorphism-bittersweet-intermedio,1440,,,,,,,,,,,
2019-08-10 05:49:42,,13991889,follow,,,2019-08-10 05:49:42,d3903d99-42fc-4f59-a1de-f230aa0d7a4b,follow-d3903d99-42fc-4f59-a1de-f230aa0d7a4b-0,,0,follow-follow-date-1565416182,movie,Back to the Future Part III,,,,,,,,,,,,,,,
2019-08-08 05:09:44,,13991889,follow,,,2019-08-08 05:09:44,d3ff6d88-18ba-4c55-9d6e-e00b4d3f956e,follow-d3ff6d88-18ba-4c55-9d6e-e00b4d3f956e-0,,0,follow-follow-date-1565240984,movie,Spider-Man: Homecoming,,,,,,,,,,,,,,,
2019-08-08 05:11:17,,13991889,follow,,,2019-08-08 05:11:17,d42b395b-4bba-4046-a682-d1c6a69fe663,follow-d42b395b-4bba-4046-a682-d1c6a69fe663-0,,0,follow-follow-date-1565241077,movie,Captain America: The First Avenger,,,,,,,,,,,,,,,
2023-05-15 16:04:13,,13991889,follow,,,2023-05-15 16:04:13,d43c1cfa-f61d-4a2f-9248-c21cad6c9c4a,follow-d43c1cfa-f61d-4a2f-9248-c21cad6c9c4a-0,,,follow-follow-date-1684166653,movie,The Guardians of the Galaxy Holiday Special,follow-release-date-2022-11-25,2022-11-25 00:00:00,follow-alpha-the-guardians-of-the-galaxy-holiday-special,2700,,,,,,,,,,,
2019-08-10 05:46:18,,13991889,follow,,,2019-08-10 05:46:18,d4b925c4-9e31-4998-9041-abb79fcf0ef4,follow-d4b925c4-9e31-4998-9041-abb79fcf0ef4-0,,0,follow-follow-date-1565415978,movie,Divergent,,,,,,,,,,,,,,,
2019-08-10 06:05:42,,13991889,follow,,,2019-08-10 06:05:42,d4c2ca58-f7dc-4fc5-82cf-26eff8d308ed,follow-d4c2ca58-f7dc-4fc5-82cf-26eff8d308ed-0,,0,follow-follow-date-1565417142,movie,The Hobbit: An Unexpected Journey,,,,,,,,,,,,,,,
2025-10-09 01:37:15,,13991889,follow,,,2025-10-09 01:37:15,d50129a9-d630-4ec3-8162-48b1150689eb,follow-d50129a9-d630-4ec3-8162-48b1150689eb-0,,,follow-follow-date-1759973835,movie,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,follow-release-date-2025-09-12,2025-09-12 00:00:00,follow-alpha-demon-slayer-kimetsu-no-yaiba---infinity-castle,9300,,,,,,,,,,,
2025-07-14 01:39:06,,13991889,follow,,,2025-07-14 01:39:06,d5d472c0-8bf0-483b-b2ab-6378aa6c96fa,follow-d5d472c0-8bf0-483b-b2ab-6378aa6c96fa-0,,,follow-follow-date-1752457146,movie,Superman,follow-release-date-2025-07-11,2025-07-11 00:00:00,follow-alpha-superman,7800,,,,,,,,,,,
2019-08-10 05:50:20,,13991889,follow,,,2019-08-10 05:50:20,d7fe4629-9672-47d2-bb92-5cc0a232bc91,follow-d7fe4629-9672-47d2-bb92-5cc0a232bc91-0,,0,follow-follow-date-1565416220,movie,Wreck-It Ralph,,,,,,,,,,,,,,,
2023-03-18 04:45:22,,13991889,follow,,,2023-03-18 04:45:22,d9a4f296-56e9-4286-b038-b8e81cc01a8e,follow-d9a4f296-56e9-4286-b038-b8e81cc01a8e-0,,,follow-follow-date-1679114722,movie,Queenpins,follow-release-date-2021-09-10,2021-09-10 00:00:00,follow-alpha-queenpins,6600,,,,,,,,,,,
2019-08-10 05:44:35,,13991889,follow,,,2019-08-10 05:44:35,d9aff53e-d802-4661-9c5a-ddb1c2a5cb97,follow-d9aff53e-d802-4661-9c5a-ddb1c2a5cb97-0,,0,follow-follow-date-1565415875,movie,Tangled,,,,,,,,,,,,,,,
2020-06-22 02:36:32,,13991889,follow,,,2020-06-22 02:36:32,d9b83b54-b022-4839-84a6-50701ddffcad,follow-d9b83b54-b022-4839-84a6-50701ddffcad-0,,0,follow-follow-date-1592793392,movie,ドラゴンボールZ この世で一番強いヤツ,,1990-03-10 00:00:00,,,,,,,,,,,,,
2022-04-09 01:04:45,,13991889,follow,,,2022-04-09 01:04:45,d9cc4bfb-3c11-4049-b48e-4947fe76e84b,follow-d9cc4bfb-3c11-4049-b48e-4947fe76e84b-0,,,follow-follow-date-1649466285,movie,Halo: The Fall of Reach,follow-release-date-2015-10-27,2015-10-27 00:00:00,follow-alpha-halo-the-fall-of-reach,3840,,,,,,,,,,,
2019-08-10 06:04:02,,13991889,follow,,,2019-08-10 06:04:02,da10ef2f-b343-4563-8382-8e03248b32bf,follow-da10ef2f-b343-4563-8382-8e03248b32bf-0,,0,follow-follow-date-1565417042,movie,Fantastic Beasts: The Secrets of Dumbledore,,,,,,,,,,,,,,,
2019-08-10 05:53:06,,13991889,follow,,,2019-08-10 05:53:06,da24691e-1338-415d-80a1-6009955e8182,follow-da24691e-1338-415d-80a1-6009955e8182-0,,0,follow-follow-date-1565416386,movie,The Princess and the Frog,,,,,,,,,,,,,,,
2020-04-06 06:18:39,,13991889,follow,,,2020-04-06 06:18:39,da84e764-70ed-4583-b5a5-ddfd9c756ed2,follow-da84e764-70ed-4583-b5a5-ddfd9c756ed2-0,,0,follow-follow-date-1586153919,movie,Altered Carbon: Resleeved,,2020-03-19 00:00:00,,,,,,,,,,,,,
2021-08-16 04:06:58,,13991889,follow,,,2021-08-16 04:06:58,db430e6d-193b-45bc-aeac-7087b736331b,follow-db430e6d-193b-45bc-aeac-7087b736331b-0,,,follow-follow-date-1629086818,movie,The Fate of the Furious,follow-release-date-2017-04-09,2017-04-09 00:00:00,follow-alpha-the-fate-of-the-furious,8160,,,,,,,,,,,
2019-08-10 05:48:03,,13991889,follow,,,2019-08-10 05:48:03,dc19553b-7ee7-4e0c-a302-102f11091be6,follow-dc19553b-7ee7-4e0c-a302-102f11091be6-0,,0,follow-follow-date-1565416083,movie,Fantastic Beasts: The Crimes of Grindelwald,,,,,,,,,,,,,,,
2019-08-10 06:02:13,,13991889,follow,,,2019-08-10 06:02:13,dc9af31d-2200-410a-85af-05396cc7c6bc,follow-dc9af31d-2200-410a-85af-05396cc7c6bc-0,,0,follow-follow-date-1565416933,movie,Nanny McPhee,,,,,,,,,,,,,,,
2019-08-10 05:45:56,,13991889,follow,,,2019-08-10 05:45:56,ddd9c178-0906-4b95-8448-e43c4e890cea,follow-ddd9c178-0906-4b95-8448-e43c4e890cea-0,,0,follow-follow-date-1565415956,movie,Maze Runner: The Death Cure,,,,,,,,,,,,,,,
